434.78
127.73
81.28
106.46
72.07
53.81
69.47
117.27
45.18
45.58
43.14
59.23
40.01
40.61
39.35
43.39
36.29
41.43
42.08
50.53
68.88
53.96
47.92
47.10
41.54
50.21
39.54
68.06
47.37
66.29
55.79
45.98
148.45
64.36
68.72
40.23
40.52
37.12
44.01
43.33
56.73
38.54
37.50
37.81
36.24
34.54
43.44
37.06
36.64
34.51
38.19
35.06
40.61
38.67
41.51
37.70
40.78
39.91
40.18
38.77
65.40
59.82
41.35
42.27
53.87
35.87
40.50
45.12
48.24
49.97
65.31
39.74
51.20
60.58
60.18
41.53
34.39
36.35
39.13
59.30
40.73
42.99
33.46
38.93
36.97
57.49
50.43
41.66
37.81
44.43
45.94
50.20
42.05
52.77
44.86
48.43
39.08
80.39
39.05
40.11
36.39
38.62
56.96
34.75
39.77
36.23
56.31
41.86
37.04
39.43
37.64
33.92
57.89
33.89
38.83
40.33
42.74
37.99
55.14
45.82
49.61
42.59
46.66
61.39
51.96
45.22
49.40
40.64
42.86
53.08
51.31
41.47
44.43
45.54
41.16
37.82
49.85
32.23
57.69
41.59
37.98
41.52
43.31
40.62
44.90
46.78
46.09
45.33
29.91
32.79
30.53
35.47
48.87
47.81
29.41
32.81
32.06
40.82
38.02
44.00
46.81
56.70
73.30
63.36
46.47
72.37
59.16
74.75
56.80
63.18
57.84
47.33
44.84
50.23
45.23
41.72
45.76
50.15
43.71
41.06
36.27
115.98
38.74
33.14
36.72
32.03
35.26
33.87
56.76
46.58
48.47
54.95
73.68
38.89
38.22
32.95
34.68
38.23
38.28
33.97
37.84
34.12
35.60
54.79
37.89
49.18
41.96
38.25
39.59
34.94
38.16
35.60
48.66
38.61
39.92
35.04
36.06
36.06
48.17
66.93
33.54
37.50
38.41
39.35
38.22
74.63
55.12
56.30
54.08
58.79
43.91
53.16
41.08
50.40
42.34
38.21
39.70
103.52
68.68
44.63
42.48
45.18
41.51
63.85
37.02
37.14
44.24
37.12
33.95
36.73
35.00
35.99
34.20
32.56
34.78
36.38
35.12
33.29
35.25
32.70
57.30
32.29
60.03
43.72
37.18
34.86
35.50
32.49
72.84
32.25
58.05
34.83
40.66
34.53
34.73
32.10
38.51
54.65
42.03
35.38
40.11
34.97
39.27
62.64
35.55
56.88
40.05
39.25
60.37
44.76
37.37
48.75
34.66
38.65
33.36
35.00
56.74
37.90
52.23
49.30
35.91
40.71
31.20
37.09
32.54
51.77
34.88
42.03
33.12
37.06
31.17
50.69
38.44
38.81
34.95
35.17
33.19
49.60
33.85
52.12
33.61
35.29
33.54
35.68
37.28
36.66
35.87
36.14
33.59
40.14
36.79
32.91
36.77
34.24
36.58
33.54
62.40
98.75
81.23
50.68
52.08
72.34
86.37
59.51
64.93
57.80
77.16
64.76
59.05
55.46
69.03
52.44
84.81
50.81
116.11
88.68
84.41
72.18
82.21
65.38
46.26
50.79
54.75
38.67
42.47
54.78
39.55
65.51
54.17
52.53
53.28
57.08
68.13
90.56
70.93
84.80
72.69
38.44
56.82
59.59
36.52
41.12
41.54
41.71
40.63
43.12
54.40
44.98
40.39
46.51
43.97
48.95
45.30
52.44
68.88
50.56
51.46
64.33
33.42
43.42
35.71
39.38
46.90
82.72
61.27
41.15
41.08
37.52
41.01
36.31
45.71
52.40
56.77
37.83
38.50
48.45
35.01
34.04
38.21
35.24
51.68
57.88
48.20
37.51
38.31
34.73
38.37
35.32
36.29
34.42
39.19
40.63
44.86
35.17
43.34
45.79
48.53
39.92
41.24
47.68
41.90
41.44
36.54
64.44
35.35
42.43
41.35
42.13
38.50
84.56
49.70
46.06
40.97
45.83
38.60
40.80
35.52
36.79
34.98
38.65
37.16
37.13
60.14
37.71
37.02
36.19
35.40
36.96
36.95
37.84
36.89
40.09
37.24
38.92
35.07
37.77
40.96
35.45
40.21
35.60
39.13
35.37
39.43
35.23
40.91
39.57
39.14
58.68
36.32
35.75
50.78
36.98
37.72
38.83
42.51
35.93
40.70
45.17
45.37
55.76
